,result_id,Unnamed: 0.1,X,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,genre_names,date,year,genres,decade,label,romance,horror,scifi
827,827,6463,0,False,/jaiaRiiaunJ8faob9vZ8XBTx9ou.jpg,"[28, 16, 878]",9323,ja,GHOST IN THE SHELL,"In the year 2029, the barriers of our world have been broken down by the net and by cybernetics, but this brings new vulnerability to humans in the form of brain-hacking. When a highly-wanted hacker known as 'The Puppetmaster' begins involving them in politics, Section 9, a group of cybernetically enhanced cops, are called in to investigate and stop the Puppetmaster.",6.817285,/hnkvMdSlavMNGadokPD5tImTgrs.jpg,1995-11-18,Ghost in the Shell,False,7.7,612,"[Action, Animation, Science Fiction]",1995-11-18,1995,"28, 16, 878",1990,scifi,0.0,0.0,1.0
828,828,6664,1,False,/sySVDnPmjJl82TgnTP4DTYgD6lY.jpg,"[12, 14, 28, 53, 878]",18,en,The Fifth Element,"In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.",5.81568,/zaFa1NRZEnFgRTv5OVXkNIZO78O.jpg,1997-05-07,The Fifth Element,False,7.2,3136,"[Adventure, Fantasy, Action, Thriller, Science Fiction]",1997-05-07,1997,"12, 14, 28, 53, 878",1990,scifi,0.0,0.0,1.0
829,829,6563,0,False,/ewMSszqEvI3G1U21SfYbOeoKdxS.jpg,"[28, 12, 878]",602,en,Independence Day,"On July 2, a giant alien mothership enters orbit around Earth and deploys several dozen saucer-shaped 'destroyer' spacecraft that quickly lay waste to major cities around the planet. On July 3, the United States conducts a coordinated counterattack that fails. On July 4 the a plan is devised to gain access to the interior of the alien mothership in space in order to plant a nuclear missile.",5.439866,/bqLlWZJdhrS0knfEJRkquW7L8z2.jpg,1996-06-25,Independence Day,False,6.7,2541,"[Action, Adventure, Science Fiction]",1996-06-25,1996,"28, 12, 878",1990,scifi,0.0,0.0,1.0
830,830,6665,2,False,/uiZShvmW4rva88cSk800RLnGK01.jpg,"[28, 12, 35, 878]",607,en,Men in Black,"Men in Black follows the exploits of agents Kay and Jay, members of a top-secret organization established to monitor and police alien activity on Earth. The two Men in Black find themselves in the middle of the deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies. In order to prevent worlds from colliding, the MiB must track down the terrorist and prevent the destruction of Earth. It's just another typical day for the Men in Black.",5.322721,/t66nzsDMHLzzUe4rImT9qsgFk0B.jpg,1997-07-01,Men in Black,False,6.8,3473,"[Action, Adventure, Comedy, Science Fiction]",1997-07-01,1997,"28, 12, 35, 878",1990,scifi,0.0,0.0,1.0
831,831,6865,2,False,/wdp4unWJWY9hGKN1tM56HeSt6PZ.jpg,"[12, 28, 878]",1893,en,Star Wars: Episode I - The Phantom Menace,"Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.",4.477338,/n8V09dDc02KsSN6Q4hC2BX6hN8X.jpg,1999-05-19,Star Wars: Episode I - The Phantom Menace,False,6.3,3439,"[Adventure, Action, Science Fiction]",1999-05-19,1999,"12, 28, 878",1990,scifi,0.0,0.0,1.0
832,832,6763,0,False,/lI3qV4kiSg0BvE6gelzV0tPAoFK.jpg,"[28, 53, 878, 12]",95,en,Armageddon,"An asteroid the size of Texas is heading directly toward Earth at 22,000 mph. NASA's executive director, Dan Truman, has only one option - to send up a crew to destroy the asteroid. He enlists the help of Harry S. Stamper - the world's foremost deep core oil driller - and Stamper's roughneck team of drillers to land on the asteroid, drill into its surface, and drop a nuclear device.",4.403134,/coINnuCzcw5FMHBty8hcudMOBnO.jpg,1998-07-01,Armageddon,False,6.4,1948,"[Action, Thriller, Science Fiction, Adventure]",1998-07-01,1998,"28, 53, 878, 12",1990,scifi,0.0,0.0,1.0
833,833,6365,2,False,/vgnrUb8KbV3S8gVUcq6rXng9cnz.jpg,"[28, 12, 878]",2164,en,Stargate,"An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra.",3.726623,/39WsfbB5BshvdbPAYRFXdsjC481.jpg,1994-10-28,Stargate,False,6.8,706,"[Action, Adventure, Science Fiction]",1994-10-28,1994,"28, 12, 878",1990,scifi,0.0,0.0,1.0
834,834,5964,1,False,/qoYaqN9XXrdjKcviJeWVQNcotfK.jpg,"[28, 12, 878]",861,en,Total Recall,"Construction worker Douglas Quaid discovers a memory chip in his brain during a virtual-reality trip. He also finds that his past has been invented to conceal a plot of planetary domination. Soon, he's off to Mars to find out who he is and who planted the chip.",3.70189,/ikYpJ0AjGBNnAYFnPJDUVIOcduR.jpg,1990-06-01,Total Recall,False,7.0,1351,"[Action, Adventure, Science Fiction]",1990-06-01,1990,"28, 12, 878",1990,scifi,0.0,0.0,1.0
835,835,6464,1,False,/6KXbhaxkgExC5EdDqAzRinhmoZ8.jpg,"[878, 53, 9648]",63,en,Twelve Monkeys,"In the year 2035, convict James Cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earth's population and forced the survivors into underground communities. But when Cole is mistakenly sent to 1990 instead of 1996, he's arrested and locked up in a mental hospital. There he meets psychiatrist Dr. Kathryn Railly, and patient Jeffrey Goines, the son of a famous virus expert, who may hold the key to the mysterious rogue group, the Army of the 12 Monkeys, thought to be responsible for unleashing the killer disease.",3.631123,/6Sj9wDu3YugthXsU0Vry5XFAZGg.jpg,1995-12-29,Twelve Monkeys,False,7.4,1863,"[Science Fiction, Thriller, Mystery]",1995-12-29,1995,"878, 53, 9648",1990,scifi,0.0,0.0,1.0
836,836,6666,3,False,/kwsnFHKEkqlREvEl2RNvxGmEbFt.jpg,"[28, 80, 878, 53]",754,en,Face/Off,"An antiterrorism agent goes under the knife to acquire the likeness of a terrorist and gather details about a bombing plot. When the terrorist escapes custody, he undergoes surgery to look like the agent so he can get close to the agent's family.",3.624062,/q1i8QHiHZ1cukG5iOxai8pydmoa.jpg,1997-06-27,Face/Off,False,6.7,1254,"[Action, Crime, Science Fiction, Thriller]",1997-06-27,1997,"28, 80, 878, 53",1990,scifi,0.0,0.0,1.0
837,837,6670,7,False,/7BtMwHuHCgi0oE0SuITgfWOmPTu.jpg,"[53, 878, 9648]",431,en,Cube,Seven strangers are taken out of their daily lives and placed mysteriously in a deadly cube where they all agree they must find their way out.,3.450061,/u50r6chJGO2iqxVAvtQ07obiCkB.jpg,1997-09-09,Cube,False,6.9,767,"[Thriller, Science Fiction, Mystery]",1997-09-09,1997,"53, 878, 9648",1990,scifi,0.0,0.0,1.0
838,838,6671,8,False,/h4tsxkwe0lRHBK1WHliNASK63IK.jpg,"[28, 80, 14, 878]",415,en,Batman & Robin,"Along with crime-fighting partner Robin and new recruit Batgirl, Batman battles the dual threat of frosty genius Mr. Freeze and homicidal horticulturalist Poison Ivy. Freeze plans to put Gotham City on ice, while Ivy tries to drive a wedge between the dynamic duo.",3.407099,/79AYCcxw3kSKbhGpx1LiqaCAbwo.jpg,1997-06-20,Batman & Robin,False,4.2,1062,"[Action, Crime, Fantasy, Science Fiction]",1997-06-20,1997,"28, 80, 14, 878",1990,scifi,0.0,0.0,1.0
839,839,6165,2,False,/wNIE5dpkiHU2csDRptMutFjAGiV.jpg,"[28, 80, 14, 878, 53]",364,en,Batman Returns,"Having defeated the Joker, Batman now faces the Penguin - a warped and deformed individual who is intent on being accepted into Gotham society. Crooked businessman Max Schreck is coerced into helping him become Mayor of Gotham and they both attempt to expose Batman in a different light. Selina Kyle, Max's secretary, is thrown from the top of a building and is transformed into Catwoman - a mysterious figure who has the same personality disorder as Batman. Batman must attempt to clear his name, all the time deciding just what must be done with the Catwoman.",3.254995,/ifzddUhnsTf1h6guBUKBlDwuS1t.jpg,1992-06-19,Batman Returns,False,6.6,1231,"[Action, Crime, Fantasy, Science Fiction, Thriller]",1992-06-19,1992,"28, 80, 14, 878, 53",1990,scifi,0.0,0.0,1.0
840,840,6567,4,False,/bAlizRLmB0yJubWCwtJyofBfY0f.jpg,"[35, 14, 878]",75,en,Mars Attacks!,"'We come in peace' is not what those green men from Mars mean when they invade our planet, armed with irresistible weapons and a cruel sense of humor.  This star studded cast must play victim to the alien’s fun and games in this comedy homage to science fiction films of the '50s and '60s.",3.097465,/sM4VrptBRIFHmN7mLJZ2BaGKYNq.jpg,1996-12-12,Mars Attacks!,False,6.1,1139,"[Comedy, Fantasy, Science Fiction]",1996-12-12,1996,"35, 14, 878",1990,scifi,0.0,0.0,1.0
841,841,6465,2,False,/gVTTtYgKIBurNvkGiGC6735b8y.jpg,"[878, 14, 28, 80]",414,en,Batman Forever,"The Dark Knight of Gotham City confronts a dastardly duo: Two-Face and the Riddler. Formerly District Attorney Harvey Dent, Two-Face believes Batman caused the courtroom accident which left him disfigured on one side. And Edward Nygma, computer-genius and former employee of millionaire Bruce Wayne, is out to get the philanthropist; as The Riddler. Former circus acrobat Dick Grayson, his family killed by Two-Face, becomes Wayne's ward and Batman's new partner Robin.",3.088025,/eTMrHEhlFPHNxpqGwpGGTdAa0xV.jpg,1995-05-31,Batman Forever,False,5.2,1138,"[Science Fiction, Fantasy, Action, Crime]",1995-05-31,1995,"878, 14, 28, 80",1990,scifi,0.0,0.0,1.0
842,842,6868,5,False,/11XLucJQvdgtchSfO0ZTbo966pp.jpg,"[12, 16, 10751, 14, 878]",10386,en,The Iron Giant,"A giant metal machine falls to Earth and frightens the residents of a small town in Maine in 1958, until it befriends a nine-year-old boy named Hogarth and ultimately finds its humanity by unselfishly saving people from their own fears and prejudices.",3.044557,/rdN6IjV4xlDDhrT8ewkkJfPvp2e.jpg,1999-08-06,The Iron Giant,False,7.5,1118,"[Adventure, Animation, Family, Fantasy, Science Fiction]",1999-08-06,1999,"12, 16, 10751, 14, 878",1990,scifi,0.0,0.0,1.0
843,843,6673,10,False,/cYWI1lnHEvoVKDdlrRt2b5et3Bj.jpg,"[12, 28, 53, 878]",563,en,Starship Troopers,"Set in the future, the story follows a young soldier named Johnny Rico and his exploits in the Mobile Infantry. Rico's military career progresses from recruit to non-commissioned officer and finally to officer against the backdrop of an interstellar war between mankind and an arachnoid species known as ""the Bugs"".",2.964855,/zeCD9WkhABFJmPq3SlTozXJGEtr.jpg,1997-11-06,Starship Troopers,False,6.7,1243,"[Adventure, Action, Thriller, Science Fiction]",1997-11-06,1997,"12, 28, 53, 878",1990,scifi,0.0,0.0,1.0
844,844,6264,1,False,/pquyhnE9XxHOZqpFS2V6vzt0Dry.jpg,"[12, 878]",329,en,Jurassic Park,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.",2.91293,/c414cDeQ9b6qLPLeKmiJuLDUREJ.jpg,1993-06-11,Jurassic Park,False,7.5,3872,"[Adventure, Science Fiction]",1993-06-11,1993,"12, 878",1990,scifi,0.0,0.0,1.0
845,845,5968,5,False,/pP2a4MBQbIeZMbErBWMjxTT5Npb.jpg,"[12, 28, 35, 878, 10751]",196,en,Back to the Future Part III,"The final installment of the Back to the Future trilogy finds Marty digging the trusty DeLorean out of a mineshaft and looking up Doc in the Wild West of 1885. But when their time machine breaks down, the travelers are stranded in a land of spurs. More problems arise when Doc falls for pretty schoolteacher Clara Clayton, and Marty tangles with Buford Tannen.",2.866206,/6DmgPTZYaug7QNDjOhUDWyjOQDl.jpg,1990-05-25,Back to the Future Part III,False,7.1,2219,"[Adventure, Action, Comedy, Science Fiction, Family]",1990-05-25,1990,"12, 28, 35, 878, 10751",1990,scifi,0.0,0.0,1.0
846,846,6265,2,False,/br7ixyPHNpBJt96j5f6vcKbRkdQ.jpg,"[14, 35, 878]",11687,fr,Les visiteurs,"This outrageous time-travel comedy follows the misadventures of a wacky medieval knight (Jean Reno) and his faithful servant when they are accidentally transported to contemporary times by a senile sorcererMayhem rules as these 12th-century visitors try adapting to the wildly confusing modern world. To avoid being stuck here for good, however, they soon begin an all-out cosmic assault on their former castle -- now a luxury hotel -- in their quest to return to the past",2.844615,/tKCeoKQzf5kwaAMBkfhLyphuJeL.jpg,1993-01-27,The Visitors,False,7.0,296,"[Fantasy, Comedy, Science Fiction]",1993-01-27,1993,"14, 35, 878",1990,scifi,0.0,0.0,1.0
847,847,6674,11,False,/vlulJKZ843k2fCRgIaUlm8X2EWz.jpg,"[18, 878, 9648]",686,en,Contact,"Contact is a science fiction film about an encounter with alien intelligence. Based on the novel by Carl Sagan the film starred Jodie Foster as the one chosen scientist who must make some difficult decisions between her beliefs, the truth, and reality.",2.781456,/yRF1qpaQPZJjiORDsR7eUHzSHbf.jpg,1997-07-11,Contact,False,7.1,1028,"[Drama, Science Fiction, Mystery]",1997-07-11,1997,"18, 878, 9648",1990,scifi,0.0,0.0,1.0
848,848,6569,6,False,/welkOTUozJ968u1KLx33vPpo7aS.jpg,"[878, 28, 12, 53]",199,en,Star Trek: First Contact,"The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the crew of the newly-commissioned USS Enterprise E pursue the Borg back in time to prevent the invaders from changing Federation history and assimilating the galaxy.",2.722727,/qhVB8eUGwkdVvd8Fezk0AgcMPDH.jpg,1996-11-21,Star Trek: First Contact,False,6.9,568,"[Science Fiction, Action, Adventure, Thriller]",1996-11-21,1996,"878, 28, 12, 53",1990,scifi,0.0,0.0,1.0
849,849,6467,4,False,/mSZADd1N0wWkkNJmwcpYAq93bke.jpg,[878],9482,en,Judge Dredd,"In a dystopian future, Dredd, the most famous judge (a cop with instant field judiciary powers) is convicted for a crime he did not commit while his murderous counterpart escapes.",2.676674,/r17S4XlQ3Jq5U1KRovFUwU8P4aG.jpg,1995-06-30,Judge Dredd,False,5.3,483,[Science Fiction],1995-06-30,1995,878,1990,scifi,0.0,0.0,1.0
850,850,5969,6,False,/pkuf3xajNzDPzAXtvGNNhs59XBL.jpg,"[28, 12, 80, 878, 53]",5549,en,RoboCop 2,A corrupt businesswoman seeks to disable RoboCop in favor of her own model of cyborg.,2.638534,/jHE1jOJQILXSPudL4h94NI3TRL.jpg,1990-06-22,RoboCop 2,False,5.5,393,"[Action, Adventure, Crime, Science Fiction, Thriller]",1990-06-22,1990,"28, 12, 80, 878, 53",1990,scifi,0.0,0.0,1.0
851,851,6871,8,False,/5jdg0yXqb1glzi6lj8fsn7xxsbF.jpg,"[28, 12, 35, 18, 878, 37]",8487,en,Wild Wild West,Legless Southern inventor Dr. Arliss Loveless plans to rekindle the Civil War by assassinating President U.S. Grant. Only two men can stop him: gunfighter James West and master-of-disguise and inventor Artemus Gordon. The two must team up to thwart Loveless' plans.,2.561076,/hR6r34XmJyPVp9RokvcsY4TFTqH.jpg,1999-06-29,Wild Wild West,False,5.1,806,"[Action, Adventure, Comedy, Drama, Science Fiction, Western]",1999-06-29,1999,"28, 12, 35, 18, 878, 37",1990,scifi,0.0,0.0,1.0
852,852,6769,6,False,/rIWui0S2ugwTWlhna6CTS3RYW9q.jpg,"[9648, 878]",2666,en,Dark City,"A man struggles with memories of his past, including a wife he cannot remember, in a nightmarish world with no sun and run by beings with telekinetic powers who seek the souls of humans.",2.529248,/yR7rapBFxBoBT0vkZQIXhLBr726.jpg,1998-02-27,Dark City,False,7.2,688,"[Mystery, Science Fiction]",1998-02-27,1998,"9648, 878",1990,scifi,0.0,0.0,1.0
853,853,6571,8,False,/uNKMgNqdl0EFjk8dJmwmAqynuKP.jpg,"[28, 12, 878, 53]",10061,en,Escape from L.A.,"This time, a cataclysmic temblor hits Los Angeles, turning it into an island. The president views the quake as a sign from above, expels Los Angeles from the country and makes it a penal colony for those found guilty of moral crimes. When his daughter, part of a resistance movement, steals the control unit for a doomsday weapon, Snake again gets tapped to save the day.",2.519792,/rAjz6XFC6Zs07oraJSnajbaAbG9.jpg,1996-08-09,Escape from L.A.,False,5.6,296,"[Action, Adventure, Science Fiction, Thriller]",1996-08-09,1996,"28, 12, 878, 53",1990,scifi,0.0,0.0,1.0
854,854,6874,11,False,/yT0FxS7LogdVEJz3FcdzPetzDTK.jpg,"[53, 878, 9648]",1090,en,The Thirteenth Floor,"Computer scientist Hannon Fuller has discovered something extremely important. He's about to tell the discovery to his colleague, Douglas Hall, but knowing someone is after him, the old man leaves a letter in his computer generated parallel world that's just like the 30's with seemingly real people with real emotions.",2.490168,/19XUd3YoAY2cwWJnutvq5VEtiIO.jpg,1999-04-16,The Thirteenth Floor,False,6.7,292,"[Thriller, Science Fiction, Mystery]",1999-04-16,1999,"53, 878, 9648",1990,scifi,0.0,0.0,1.0
855,855,6771,8,False,/d8aOyxSMD7oQGFsPORCU8AJ6EQ3.jpg,"[878, 28, 53]",929,en,Godzilla,"When a freighter is viciously attacked in the Pacific Ocean, a team of experts -- including biologist Niko Tatopoulos and scientists Elsie Chapman and Mendel Craven -- concludes that an oversized reptile is the culprit. Before long, the giant lizard is loose in Manhattan, destroying everything within its reach. The team chases the monster to Madison Square Garden, where a brutal battle ensues.",2.488021,/5axr56XqJH2xqkzI4j5sjzgV1Hu.jpg,1998-05-19,Godzilla,False,5.2,806,"[Science Fiction, Action, Thriller]",1998-05-19,1998,"878, 28, 53",1990,scifi,0.0,0.0,1.0
