"","genre","top1000id","title","nwords","num","numloc","char","apost","quest","colon","hyph","excl","amper","the_st","sentscore"
"6747",0,"6747","Barricade",1,0,0,9,0,0,0,0,0,0,0,0
"6748",0,"6748","Helter Skelter",2,0,0,14,0,0,0,0,0,0,0,0
"6752",0,"6752","Death from Above",3,0,0,16,0,0,0,0,0,0,0,-1
"6753",0,"6753","The Devil's Carnival",3,0,0,20,1,0,0,0,0,0,1,0
"6756",0,"6756","Puella Magi Madoka Magica the Movie Part II: Eternal",9,0,0,52,0,0,1,0,0,0,0,0
"6769",0,"6769","Scary or Die",3,0,0,12,0,0,0,0,0,0,0,-2
"6770",0,"6770","Eddie: The Sleepwalking Cannibal",4,0,0,32,0,0,1,0,0,0,0,-1
"6778",0,"6778","A Little Bit Zombie",4,0,0,19,0,0,0,0,0,0,0,-2
"6804",0,"6804","Deer Crossing",2,0,0,13,0,0,0,0,0,0,0,0
"6837",0,"6837","Butcher Boys",2,0,0,12,0,0,0,0,0,0,0,-1
"6849",0,"6849","The Dead Want Women",4,0,0,19,0,0,0,0,0,0,1,-1
"6858",0,"6858","Missing 66",2,1,10,10,0,0,0,0,0,0,0,0
"6874",0,"6874","The Corridor",2,0,0,12,0,0,0,0,0,0,1,0
"6877",0,"6877","Horror Stories",2,0,0,14,0,0,0,0,0,0,0,-1
"6886",0,"6886","Black Forest",2,0,0,12,0,0,0,0,0,0,0,0
"6891",0,"6891","Sawney: Flesh of Man",4,0,0,20,0,0,1,0,0,0,0,0
"6895",0,"6895","Painless",1,0,0,8,0,0,0,0,0,0,0,0
"6899",0,"6899","12/12/12",1,1,2,8,0,0,0,0,0,0,0,0
"6915",0,"6915","The Conjuring",2,0,0,13,0,0,0,0,0,0,1,0
"6918",0,"6918","Hansel & Gretel: Witch Hunters",5,0,0,30,0,0,1,0,0,1,0,0
"6921",0,"6921","The Purge",2,0,0,9,0,0,0,0,0,0,1,0
"6942",0,"6942","Evil Dead",2,0,0,9,0,0,0,0,0,0,0,-2
"6945",0,"6945","Oculus",1,0,0,6,0,0,0,0,0,0,0,0
"6947",0,"6947","Carrie",1,0,0,6,0,0,0,0,0,0,0,0
"6970",0,"6970","I Spit on Your Grave 2",6,1,23,22,0,0,0,0,0,0,0,0
"6983",0,"6983","Dark Skies",2,0,0,10,0,0,0,0,0,0,0,-1
"6997",0,"6997","V/H/S/2",1,1,8,7,0,0,0,0,0,0,0,0
"7004",0,"7004","Insidious: Chapter 2",3,1,21,20,0,0,1,0,0,0,0,-1
"7016",0,"7016","Texas Chainsaw 3D",3,1,17,17,0,0,0,0,0,0,0,0
"7017",0,"7017","Horns",1,0,0,5,0,0,0,0,0,0,0,0
"7022",0,"7022","Mama",1,0,0,4,0,0,0,0,0,0,0,0
"7023",0,"7023","Knights of Badassdom",3,0,0,20,0,0,0,0,0,0,0,0
"7025",0,"7025","Evidence",1,0,0,8,0,0,0,0,0,0,0,0
"7048",0,"7048","The Colony",2,0,0,10,0,0,0,0,0,0,1,0
"7050",0,"7050","Nothing Left to Fear",4,0,0,20,0,0,0,0,0,0,0,0
"7051",0,"7051","Banshee Chapter",2,0,0,15,0,0,0,0,0,0,0,0
"7053",0,"7053","Paranormal Activity: The Marked Ones",5,0,0,36,0,0,1,0,0,0,0,0
"7059",0,"7059","Jug Face",2,0,0,8,0,0,0,0,0,0,0,0
"7072",0,"7072","Haunter",1,0,0,7,0,0,0,0,0,0,0,0
"7076",0,"7076","Curse of Chucky",3,0,0,15,0,0,0,0,0,0,0,-1
"7091",0,"7091","The ABCs of Death",4,0,0,17,0,0,0,0,0,0,1,-1
"7092",0,"7092","The Last Exorcism Part II",5,0,0,25,0,0,0,0,0,0,1,0
"7114",0,"7114","The Frankenstein Theory",3,0,0,23,0,0,0,0,0,0,1,0
"7121",0,"7121","Gingerclown",1,0,0,11,0,0,0,0,0,0,0,0
"7122",0,"7122","A Haunted House",3,0,0,15,0,0,0,0,0,0,0,-1
"7139",0,"7139","Willow Creek",2,0,0,12,0,0,0,0,0,0,0,0
"7159",0,"7159","Contracted",1,0,0,10,0,0,0,0,0,0,0,0
"7160",0,"7160","Nurse 3-D",2,1,8,9,0,0,0,1,0,0,0,0
"7161",0,"7161","The Last Days on Mars",5,0,0,21,0,0,0,0,0,0,1,0
"7163",0,"7163","Wolf Creek 2",3,1,13,12,0,0,0,0,0,0,0,0
"7177",0,"7177","Stoker",1,0,0,6,0,0,0,0,0,0,0,0
"7201",0,"7201","Hell Baby",2,0,0,9,0,0,0,0,0,0,0,-1
"7202",0,"7202","All Cheerleaders Die",3,0,0,20,0,0,0,0,0,0,0,-1
"7236",0,"7236","Sharknado",1,0,0,9,0,0,0,0,0,0,0,0
"7248",0,"7248","Dead in Tombstone",3,0,0,17,0,0,0,0,0,0,0,-1
"7249",0,"7249","Open Grave",2,0,0,10,0,0,0,0,0,0,0,0
"7259",0,"7259","The Damned",2,0,0,10,0,0,0,0,0,0,1,-1
"7271",0,"7271","The Haunting in Connecticut 2: Ghosts of Georgia",8,1,30,48,0,0,1,0,0,0,1,-1
"7286",0,"7286","Fright Night 2: New Blood",5,1,15,25,0,0,1,0,0,0,0,-1
"7291",0,"7291","Savage Love",2,0,0,11,0,0,0,0,0,0,0,0
"7301",0,"7301","The Wrath Of Vajra",4,0,0,18,0,0,0,0,0,0,1,-1
"7302",0,"7302","Rigor Mortis",2,0,0,12,0,0,0,0,0,0,0,0
"7307",0,"7307","Sanitarium",1,0,0,10,0,0,0,0,0,0,0,0
"7322",0,"7322","Hansel and Gretel Get Baked",5,0,0,27,0,0,0,0,0,0,0,0
"7326",0,"7326","The Den",2,0,0,7,0,0,0,0,0,0,1,0
"7343",0,"7343","The Borderlands",2,0,0,15,0,0,0,0,0,0,1,0
"7350",0,"7350","The Sacrament",2,0,0,13,0,0,0,0,0,0,1,0
"7370",0,"7370","Raze",1,0,0,4,0,0,0,0,0,0,0,0
"7372",0,"7372","The Haunting of Helena",4,0,0,22,0,0,0,0,0,0,1,-1
"7373",0,"7373","Ghost Shark",2,0,0,11,0,0,0,0,0,0,0,-1
"7383",0,"7383","No One Lives",3,0,0,12,0,0,0,0,0,0,0,0
"7384",0,"7384","Make Me Shudder",3,0,0,15,0,0,0,0,0,0,0,0
"7406",0,"7406","Vamp U",2,0,0,6,0,0,0,0,0,0,0,0
"7421",0,"7421","Rapture Palooza",2,0,0,15,0,0,0,0,0,0,0,1
"7425",0,"7425","Germ",1,0,0,4,0,0,0,0,0,0,0,0
"7428",0,"7428","The Harvest",2,0,0,11,0,0,0,0,0,0,1,0
"7432",0,"7432","Evil Feed",2,0,0,9,0,0,0,0,0,0,0,-1
"7433",0,"7433","13/13/13",1,1,2,8,0,0,0,0,0,0,0,0
"7438",0,"7438","Wer",1,0,0,3,0,0,0,0,0,0,0,0
"7442",0,"7442","The Returned",2,0,0,12,0,0,0,0,0,0,1,0
"7444",0,"7444","Almost Human",2,0,0,12,0,0,0,0,0,0,0,0
"7446",0,"7446","Beneath",1,0,0,7,0,0,0,0,0,0,0,0
"7447",0,"7447","Bad Milo",2,0,0,8,0,0,0,0,0,0,0,-1
"7456",0,"7456","Code Red",2,0,0,8,0,0,0,0,0,0,0,0
"7457",0,"7457","Sadako 3D 2",3,1,9,11,0,0,0,0,0,0,0,0
"7464",0,"7464","Stalled",1,0,0,7,0,0,0,0,0,0,0,0
"7475",0,"7475","Tasmanian Devils",2,0,0,16,0,0,0,0,0,0,0,0
"7497",0,"7497","Hansel & Gretel",3,0,0,15,0,0,0,0,0,1,0,0
"7503",0,"7503","Axe Giant - The Wrath of Paul Bunyan",8,0,0,36,0,0,0,1,0,0,0,-1
"7509",0,"7509","The Demented",2,0,0,12,0,0,0,0,0,0,1,-1
"7517",0,"7517","Hansel & Gretel: Warriors of Witchcraft",6,0,0,39,0,0,1,0,0,1,0,0
"7523",0,"7523","Buck Wild",2,0,0,9,0,0,0,0,0,0,0,-1
"7526",0,"7526","We Are What We Are",5,0,0,18,0,0,0,0,0,0,0,0
"7538",0,"7538","Snake Club: Revenge of the Snake Woman",7,0,0,38,0,0,1,0,0,0,0,-1
"7556",0,"7556","Missing 77",2,1,10,10,0,0,0,0,0,0,0,0
"7570",0,"7570","Isis Rising: Curse of the Lady Mummy",7,0,0,36,0,0,1,0,0,0,0,-1
"7578",0,"7578","Zellwood",1,0,0,8,0,0,0,0,0,0,0,0
"7580",0,"7580","Hellbenders",1,0,0,11,0,0,0,0,0,0,0,0
"7587",0,"7587","Prisoners of the Sun",4,0,0,20,0,0,0,0,0,0,0,0
"7588",0,"7588","Attila",1,0,0,6,0,0,0,0,0,0,0,0
"7589",0,"7589","13 Eerie",2,1,2,8,0,0,0,0,0,0,0,0
"7598",0,"7598","",1,0,0,0,0,0,0,0,0,0,0,-1
"7617",0,"7617","Zombie Night",2,0,0,12,0,0,0,0,0,0,0,-1
"7624",0,"7624","The House at the End of Time",7,0,0,28,0,0,0,0,0,0,1,0
"7630",0,"7630","Tales From The Dark 1",5,1,22,21,0,0,0,0,0,0,0,-1
"7631",0,"7631","Rape Zombie: Lust of the Dead 2",7,1,32,31,0,0,1,0,0,0,0,-3
"7652",0,"7652","Rape Zombie: Lust of the Dead 3",7,1,32,31,0,0,1,0,0,0,0,-3
"7654",0,"7654","All Hallows' Eve",3,0,0,16,1,0,0,0,0,0,0,0
"7664",0,"7664","Bloodline",1,0,0,9,0,0,0,0,0,0,0,0
"7667",0,"7667","The Jinn",2,0,0,8,0,0,0,0,0,0,1,0
"7681",0,"7681","Robocroc",1,0,0,8,0,0,0,0,0,0,0,0
"7695",0,"7695","The Appearing",2,0,0,13,0,0,0,0,0,0,1,0
"7696",0,"7696","Skinwalker Ranch",2,0,0,16,0,0,0,0,0,0,0,0
"7732",0,"7732","Hatchet III",2,0,0,11,0,0,0,0,0,0,0,0
"7749",0,"7749","Help Me I Am Dead",5,0,0,17,0,0,0,0,0,0,0,0
"7752",0,"7752","Beneath",1,0,0,7,0,0,0,0,0,0,0,0
"7767",0,"7767","Torment",1,0,0,7,0,0,0,0,0,0,0,-1
"7768",0,"7768","Scarecrow",1,0,0,9,0,0,0,0,0,0,0,0
"7787",0,"7787","The Mine",2,0,0,8,0,0,0,0,0,0,1,0
"7791",0,"7791","The Monkey's Paw",3,0,0,16,1,0,0,0,0,0,1,0
"7792",0,"7792","9 Days",2,1,2,6,0,0,0,0,0,0,0,0
"7794",0,"7794","The Puppet",2,0,0,10,0,0,0,0,0,0,1,-1
"7795",0,"7795","Afterparty",1,0,0,10,0,0,0,0,0,0,0,0
"7807",0,"7807","Mischief Night",2,0,0,14,0,0,0,0,0,0,0,-1
"7824",0,"7824","Mr. Jones",2,0,0,9,0,0,0,0,0,0,0,0
"7836",0,"7836","Ghost Team One",3,0,0,14,0,0,0,0,0,0,0,0
"7847",0,"7847","Ragin Cajun Redneck Gators",4,0,0,26,0,0,0,0,0,0,0,0
"7850",0,"7850","Delivery: The Beast Within",4,0,0,26,0,0,1,0,0,0,0,0
"7855",0,"7855","Dark Sea",2,0,0,8,0,0,0,0,0,0,0,-1
"7882",0,"7882","1972 Yellow House",3,1,2,17,0,0,0,0,0,0,0,0
"7899",0,"7899","It Follows",2,0,0,10,0,0,0,0,0,0,0,0
"7900",0,"7900","Dracula Untold",2,0,0,14,0,0,0,0,0,0,0,0
"7910",0,"7910","Ouija",1,0,0,5,0,0,0,0,0,0,0,0
"7918",0,"7918","The Purge: Anarchy",3,0,0,18,0,0,1,0,0,0,1,-1
"7943",0,"7943","Annabelle",1,0,0,9,0,0,0,0,0,0,0,0
"7962",0,"7962","The Babadook",2,0,0,12,0,0,0,0,0,0,1,0
"7964",0,"7964","I, Frankenstein",2,0,0,15,0,0,0,0,0,0,0,0
"7968",0,"7968","As Above, So Below",4,0,0,18,0,0,0,0,0,0,0,0
"7971",0,"7971","What We Do in the Shadows",6,0,0,25,0,0,0,0,0,0,0,0
"8016",0,"8016","Vampire Academy",2,0,0,15,0,0,0,0,0,0,0,0
"8033",0,"8033","Haunt",1,0,0,5,0,0,0,0,0,0,0,-1
"8050",0,"8050","A Haunted House 2",4,1,18,17,0,0,0,0,0,0,0,-1
"8053",0,"8053","The Voices",2,0,0,10,0,0,0,0,0,0,1,0
"8063",0,"8063","The Green Inferno",3,0,0,17,0,0,0,0,0,0,1,0
"8068",0,"8068","Wrong Turn 6: Last Resort",5,1,13,25,0,0,1,0,0,0,0,-1
"8069",0,"8069","The Taking",2,0,0,10,0,0,0,0,0,0,1,0
"8071",0,"8071","Debug",1,0,0,5,0,0,0,0,0,0,0,0
"8076",0,"8076","Goodnight Mommy",2,0,0,15,0,0,0,0,0,0,0,0
"8089",0,"8089","Deliver Us from Evil",4,0,0,20,0,0,0,0,0,0,0,-1
"8101",0,"8101","The Devil's Hand",3,0,0,16,1,0,0,0,0,0,1,0
"8113",0,"8113","The Town that Dreaded Sundown",5,0,0,29,0,0,0,0,0,0,1,0
"8128",0,"8128","The Pyramid",2,0,0,11,0,0,0,0,0,0,1,0
"8150",0,"8150","The Woman in Black 2: Angel of Death",8,1,21,36,0,0,1,0,0,0,1,0
"8157",0,"8157","Burying the Ex",3,0,0,14,0,0,0,0,0,0,0,0
"8165",0,"8165","Tusk",1,0,0,4,0,0,0,0,0,0,0,0
"8183",0,"8183","Clown",1,0,0,5,0,0,0,0,0,0,0,0
"8185",0,"8185","Wyrmwood: Road Of The Dead",5,0,0,26,0,0,1,0,0,0,0,-1
"8191",0,"8191","[REC]⁴ Apocalypse",2,0,0,17,0,0,0,0,0,0,0,-1
"8198",0,"8198","Lost Time",2,0,0,9,0,0,0,0,0,0,0,-1
"8208",0,"8208","Avenged",1,0,0,7,0,0,0,0,0,0,0,0
"8209",0,"8209","Jessabelle",1,0,0,10,0,0,0,0,0,0,0,0
"8215",0,"8215","Cooties",1,0,0,7,0,0,0,0,0,0,0,0
"8220",0,"8220","Dead Snow 2: Red vs. Dead",6,1,12,25,0,0,1,0,0,0,0,-2
"8231",0,"8231","Devil's Due",2,0,0,11,1,0,0,0,0,0,0,0
"8243",0,"8243","The Quiet Ones",3,0,0,14,0,0,0,0,0,0,1,0
"8270",0,"8270","Wolves",1,0,0,6,0,0,0,0,0,0,0,0
"8273",0,"8273","Let Us Prey",3,0,0,11,0,0,0,0,0,0,0,0
"8289",0,"8289","Out of the Dark",4,0,0,15,0,0,0,0,0,0,0,-1
"8296",0,"8296","GirlHouse",1,0,0,9,0,0,0,0,0,0,0,0
"8304",0,"8304","The Pact II",3,0,0,11,0,0,0,0,0,0,1,0
"8305",0,"8305","The Last Survivors",3,0,0,18,0,0,0,0,0,0,1,0
"8311",0,"8311","Afflicted",1,0,0,9,0,0,0,0,0,0,0,0
"8315",0,"8315","Viking: The Berserkers",3,0,0,22,0,0,1,0,0,0,0,0
"8319",0,"8319","Animal",1,0,0,6,0,0,0,0,0,0,0,0
"8322",0,"8322","The Remaining",2,0,0,13,0,0,0,0,0,0,1,0
"8326",0,"8326","Finders Keepers",2,0,0,15,0,0,0,0,0,0,0,0
"8327",0,"8327","Mostly Ghostly: Have You Met My Ghoulfriend?",7,0,0,44,0,1,1,0,0,0,0,0
"8352",0,"8352","13 Sins",2,1,2,7,0,0,0,0,0,0,0,0
"8362",0,"8362","Parasyte: Part 1",3,1,17,16,0,0,1,0,0,0,0,0
"8368",0,"8368","Zombeavers",1,0,0,10,0,0,0,0,0,0,0,0
"8371",0,"8371","Cabin Fever: Patient Zero",4,0,0,25,0,0,1,0,0,0,0,-1
"8372",0,"8372","Housebound",1,0,0,10,0,0,0,0,0,0,0,0
"8380",0,"8380","Extraterrestrial",1,0,0,16,0,0,0,0,0,0,0,0
"8385",0,"8385","7500",1,1,2,4,0,0,0,0,0,0,0,0
"8389",0,"8389","At the Devil's Door",4,0,0,19,1,0,0,0,0,0,0,0
"8408",0,"8408","Late Phases",2,0,0,11,0,0,0,0,0,0,0,0
"8409",0,"8409","Ju-on: The Beginning of the End",6,0,0,31,0,0,1,1,0,0,0,0
"8413",0,"8413","Creep",1,0,0,5,0,0,0,0,0,0,0,-1
"8417",0,"8417","Don't Blink",2,0,0,11,1,0,0,0,0,0,0,0
"8422",0,"8422","Charlie's Farm",2,0,0,14,1,0,0,0,0,0,0,0
"8442",0,"8442","Most Disturbed Person on Planet Earth",6,0,0,37,0,0,0,0,0,0,0,-2
"8452",0,"8452","Inner Demons",2,0,0,12,0,0,0,0,0,0,0,0
"8459",0,"8459","Dabbe 5: Zehr-i Cin",4,1,8,19,0,0,1,1,0,0,0,0
"8473",0,"8473","V/H/S: Viral",2,0,0,12,0,0,1,0,0,0,0,0
"8500",0,"8500","Rosemary's Baby",2,0,0,15,1,0,0,0,0,0,0,0
"8503",0,"8503","Come Back to Me",4,0,0,15,0,0,0,0,0,0,0,0
"8505",0,"8505","Kristy",1,0,0,6,0,0,0,0,0,0,0,0
"8523",0,"8523","Zombie Fight Club",3,0,0,17,0,0,0,0,0,0,0,-1
"8535",0,"8535","Black Mirror: White Christmas",4,0,0,29,0,0,1,0,0,0,0,0
"8551",0,"8551","Alien Abduction",2,0,0,15,0,0,0,0,0,0,0,0
"8567",0,"8567","Mercy",1,0,0,5,0,0,0,0,0,0,0,0
"8575",0,"8575","The Tunnel",2,0,0,10,0,0,0,0,0,0,1,0
"8597",0,"8597","See No Evil 2",4,1,14,13,0,0,0,0,0,0,0,0
"8605",0,"8605","Exists",1,0,0,6,0,0,0,0,0,0,0,0
"8610",0,"8610","Run Like Hell",3,0,0,13,0,0,0,0,0,0,0,0
"8635",0,"8635","Shrew's Nest",2,0,0,12,1,0,0,0,0,0,0,0
"8642",0,"8642","",1,0,0,0,0,0,0,0,0,0,0,-1
"8654",0,"8654","The Ganzfeld Haunting",3,0,0,21,0,0,0,0,0,0,1,-1
"8656",0,"8656","Repentance",1,0,0,10,0,0,0,0,0,0,0,0
"8679",0,"8679","The Redwood Massacre",3,0,0,20,0,0,0,0,0,0,1,-1
"8692",0,"8692","Manhole",1,0,0,7,0,0,0,0,0,0,0,0
"8693",0,"8693","Lemon Tree Passage",3,0,0,18,0,0,0,0,0,0,0,-1
"8702",0,"8702","Mockingbird",1,0,0,11,0,0,0,0,0,0,0,0
"8730",0,"8730","Baggerführer Bob",2,0,0,16,0,0,0,0,0,0,0,0
"8743",0,"8743","Cub",1,0,0,3,0,0,0,0,0,0,0,0
"8744",0,"8744","Julia",1,0,0,5,0,0,0,0,0,0,0,0
"8771",0,"8771","Starry Eyes",2,0,0,11,0,0,0,0,0,0,0,0
"8779",0,"8779","Last Shift",2,0,0,10,0,0,0,0,0,0,0,0
"8780",0,"8780","Suburban Gothic",2,0,0,15,0,0,0,0,0,0,0,-1
"8785",0,"8785","Leprechaun: Origins",2,0,0,19,0,0,1,0,0,0,0,0
"8793",0,"8793","Day of the Mummy",4,0,0,16,0,0,0,0,0,0,0,0
"8801",0,"8801","Rape Zombie: Lust Of The Dead 5",7,1,32,31,0,0,1,0,0,0,0,-3
"8803",0,"8803","City of Dead Men",4,0,0,16,0,0,0,0,0,0,0,-1
"8804",0,"8804","The Possession of Michael King",5,0,0,30,0,0,0,0,0,0,1,0
"8811",0,"8811","Crawl or Die",3,0,0,12,0,0,0,0,0,0,0,-1
"8813",0,"8813","The Perfect Husband",3,0,0,19,0,0,0,0,0,0,1,1
"8816",0,"8816","Dark Haul",2,0,0,9,0,0,0,0,0,0,0,-1
"8823",0,"8823","Indigenous",1,0,0,10,0,0,0,0,0,0,0,0
"8839",0,"8839","Fear Clinic",2,0,0,11,0,0,0,0,0,0,0,-1
"8841",0,"8841","Ümmü Sıbyan: Zifir",3,0,0,18,0,0,1,0,0,0,0,0
"8844",0,"8844","Darker Than Night",3,0,0,17,0,0,0,0,0,0,0,-1
"8859",0,"8859","Honeymoon",1,0,0,9,0,0,0,0,0,0,0,0
"8865",0,"8865","Bunshinsaba 3",2,1,14,13,0,0,0,0,0,0,0,0
"8866",0,"8866","Echoes",1,0,0,6,0,0,0,0,0,0,0,0
"8867",0,"8867","Grace",1,0,0,5,0,0,0,0,0,0,0,1
"8869",0,"8869","Dark Was the Night",4,0,0,18,0,0,0,0,0,0,0,-1
"8870",0,"8870","The Houses October Built",4,0,0,24,0,0,0,0,0,0,1,0
"8902",0,"8902","The Witch",2,0,0,9,0,0,0,0,0,0,1,0
"8913",0,"8913","Crimson Peak",2,0,0,12,0,0,0,0,0,0,0,0
"8915",0,"8915","Maggie",1,0,0,6,0,0,0,0,0,0,0,0
"8920",0,"8920","Poltergeist",1,0,0,11,0,0,0,0,0,0,0,0
"8928",0,"8928","Sinister 2",2,1,11,10,0,0,0,0,0,0,0,-1
"8929",0,"8929","Goosebumps",1,0,0,10,0,0,0,0,0,0,0,0
"8939",0,"8939","Knock Knock",2,0,0,11,0,0,0,0,0,0,0,-2
"8958",0,"8958","Insidious: Chapter 3",3,1,21,20,0,0,1,0,0,0,0,-1
"8965",0,"8965","Dead Rising: Watchtower",3,0,0,23,0,0,1,0,0,0,0,-1
"8966",0,"8966","Scouts Guide to the Zombie Apocalypse",6,0,0,37,0,0,0,0,0,0,0,-2
"8978",0,"8978","Unfriended",1,0,0,10,0,0,0,0,0,0,0,0
"8991",0,"8991","The Visit",2,0,0,9,0,0,0,0,0,0,1,0
"9000",0,"9000","Bone Tomahawk",2,0,0,13,0,0,0,0,0,0,0,0
"9006",0,"9006","Krampus",1,0,0,7,0,0,0,0,0,0,0,0
"9029",0,"9029","Backcountry",1,0,0,11,0,0,0,0,0,0,0,0
"9032",0,"9032","Regression",1,0,0,10,0,0,0,0,0,0,0,-1
"9056",0,"9056","Paranormal Activity: The Ghost Dimension",5,0,0,40,0,0,1,0,0,0,0,0
"9059",0,"9059","We Are Still Here",4,0,0,17,0,0,0,0,0,0,0,0
"9069",0,"9069","Howl",1,0,0,4,0,0,0,0,0,0,0,0
"9076",0,"9076","Infini",1,0,0,6,0,0,0,0,0,0,0,0
"9083",0,"9083","Extinction",1,0,0,10,0,0,0,0,0,0,0,0
"9104",0,"9104","The Boy",2,0,0,7,0,0,0,0,0,0,1,0
"9110",0,"9110","The Exorcism of Molly Hartley",5,0,0,29,0,0,0,0,0,0,1,0
"9113",0,"9113","Martyrs",1,0,0,7,0,0,0,0,0,0,0,0
"9133",0,"9133","The Lazarus Effect",3,0,0,18,0,0,0,0,0,0,1,0
"9140",0,"9140","The Hallow",2,0,0,10,0,0,0,0,0,0,1,0
"9149",0,"9149","Hidden",1,0,0,6,0,0,0,0,0,0,0,0
"9158",0,"9158","The Human Centipede 3 (Final Sequence)",6,1,22,38,0,0,0,0,0,0,1,0
"9175",0,"9175","He Never Died",3,0,0,13,0,0,0,0,0,0,0,-1
"9176",0,"9176","Demonic",1,0,0,7,0,0,0,0,0,0,0,-1
"9188",0,"9188","The Gallows",2,0,0,11,0,0,0,0,0,0,1,0
"9189",0,"9189","A Christmas Horror Story",4,0,0,24,0,0,0,0,0,0,0,-1
"9199",0,"9199","Vampyres",1,0,0,8,0,0,0,0,0,0,0,0
"9201",0,"9201","Tremors 5: Bloodlines",3,1,10,21,0,0,1,0,0,0,0,0
"9207",0,"9207","The Final Girls",3,0,0,15,0,0,0,0,0,0,1,0
"9230",0,"9230","The Phoenix Tapes '97",4,1,21,21,1,0,0,0,0,0,1,0
"9232",0,"9232","I Spit on Your Grave III: Vengeance is Mine",9,0,0,43,0,0,1,0,0,0,0,-1
"9236",0,"9236","Backmask",1,0,0,8,0,0,0,0,0,0,0,0
"9245",0,"9245","The Vatican Tapes",3,0,0,17,0,0,0,0,0,0,1,0
"9246",0,"9246","The Atticus Institute",3,0,0,21,0,0,0,0,0,0,1,0
"9254",0,"9254","Deathgasm",1,0,0,9,0,0,0,0,0,0,0,0
"9259",0,"9259","Robert the Doll",3,0,0,15,0,0,0,0,0,0,0,0
"9266",0,"9266","Lady of Csejte",3,0,0,14,0,0,0,0,0,0,0,0
"9270",0,"9270","Into the Grizzly Maze",4,0,0,21,0,0,0,0,0,0,0,0
"9279",0,"9279","Tales of Halloween",3,0,0,18,0,0,0,0,0,0,0,0
"9289",0,"9289","Backtrack",1,0,0,9,0,0,0,0,0,0,0,0
"9295",0,"9295","Bound to Vengeance",3,0,0,18,0,0,0,0,0,0,0,-1
"9302",0,"9302","Visions",1,0,0,7,0,0,0,0,0,0,0,0
"9306",0,"9306","Southbound",1,0,0,10,0,0,0,0,0,0,0,0
"9316",0,"9316","Reaper",1,0,0,6,0,0,0,0,0,0,0,0
"9317",0,"9317","Evolution",1,0,0,9,0,0,0,0,0,0,0,0
"9320",0,"9320","R.L. Stine's Monsterville: The Cabinet of Souls",7,0,0,47,1,0,1,0,0,0,0,0
"9322",0,"9322","Night Of The Living Deb",5,0,0,23,0,0,0,0,0,0,0,0
"9329",0,"9329","Curve",1,0,0,5,0,0,0,0,0,0,0,0
"9333",0,"9333","Lavalantula",1,0,0,11,0,0,0,0,0,0,0,0
"9352",0,"9352","Frankenstein",1,0,0,12,0,0,0,0,0,0,0,0
"9353",0,"9353","Navy Seals vs. Zombies",4,0,0,22,0,0,0,0,0,0,0,0
"9367",0,"9367","Pay the Ghost",3,0,0,13,0,0,0,0,0,0,0,0
"9372",0,"9372","Bloodsucking Bastards",2,0,0,21,0,0,0,0,0,0,0,-1
"9415",0,"9415","Circle",1,0,0,6,0,0,0,0,0,0,0,0
"9420",0,"9420","The Lesson",2,0,0,10,0,0,0,0,0,0,1,0
"9444",0,"9444","Hansel Vs. Gretel",3,0,0,17,0,0,0,0,0,0,0,0
"9446",0,"9446","Contracted: Phase II",3,0,0,20,0,0,1,0,0,0,0,0
"9450",0,"9450","The Dead Room",3,0,0,13,0,0,0,0,0,0,1,-1
"9463",0,"9463","Lake Placid vs. Anaconda",4,0,0,24,0,0,0,0,0,0,0,0
"9467",0,"9467","Dark Summer",2,0,0,11,0,0,0,0,0,0,0,-1
"9471",0,"9471","VANish",1,0,0,6,0,0,0,0,0,0,0,0
"9478",0,"9478","Hellions",1,0,0,8,0,0,0,0,0,0,0,0
"9480",0,"9480","Unfamiliar",1,0,0,10,0,0,0,0,0,0,0,-1
"9483",0,"9483","The Sand",2,0,0,8,0,0,0,0,0,0,1,0
"9486",0,"9486","Frankenstein vs. The Mummy",4,0,0,26,0,0,0,0,0,0,0,0
"9505",0,"9505","Sharkansas Women's Prison Massacre",4,0,0,34,1,0,0,0,0,0,0,-2
"9518",0,"9518","The Hollow",2,0,0,10,0,0,0,0,0,0,1,-1
"9521",0,"9521","Baskin",1,0,0,6,0,0,0,0,0,0,0,0
"9525",0,"9525","#Horror",1,0,0,7,0,0,0,0,0,0,0,-1
"9526",0,"9526","Harbinger Down",2,0,0,14,0,0,0,0,0,0,0,-1
"9527",0,"9527","Ratter",1,0,0,6,0,0,0,0,0,0,0,0
"9528",0,"9528","Parasyte: Part 2",3,1,17,16,0,0,1,0,0,0,0,0
"9529",0,"9529","A House Is Not a Home",6,0,0,21,0,0,0,0,0,0,0,0
"9535",0,"9535","Aaaaaaaah!",1,0,0,10,0,0,0,0,1,0,0,0
"9536",0,"9536","The Lure",2,0,0,8,0,0,0,0,0,0,1,-1
"9541",0,"9541","3-Headed Shark Attack",3,1,2,21,0,0,0,1,0,0,0,-2
"9544",0,"9544","The Ouija Experiment 2: Theatre of Death",7,1,23,40,0,0,1,0,0,0,1,-1
"9545",0,"9545","Most Likely to Die",4,0,0,18,0,0,0,0,0,0,0,-2
"9550",0,"9550","Xibalba",1,0,0,7,0,0,0,0,0,0,0,0
"9553",0,"9553","Ju-on: The Final Curse",4,0,0,22,0,0,1,1,0,0,0,-1
"9561",0,"9561","Harvest Lake",2,0,0,12,0,0,0,0,0,0,0,0
